content_len,norm_score
21,-4.761904761904762
51,0.0
5,0.0
17,0.0
32,3.125
35,0.0
7,0.0
7,0.0
9,0.0
112,0.8928571428571428
22,0.0
7,0.0
6,0.0
16,0.0
19,0.0
212,0.4716981132075472
43,0.0
18,0.0
22,0.0
8,0.0
19,0.0
21,4.761904761904762
7,0.0
90,1.1111111111111112
12,0.0
31,3.225806451612903
4,25.0
3,0.0
32,0.0
12,0.0
20,0.0
91,0.0
5,0.0
11,0.0
14,0.0
6,0.0
24,0.0
19,0.0
36,2.7777777777777777
6,0.0
15,0.0
66,0.0
9,0.0
9,0.0
107,0.0
45,0.0
47,0.0
9,0.0
9,0.0
24,0.0
127,0.7874015748031495
39,0.0
16,0.0
18,-5.555555555555555
49,0.0
5,0.0
61,1.639344262295082
39,2.564102564102564
39,0.0
13,-7.6923076923076925
10,0.0
50,0.0
8,0.0
16,0.0
35,0.0
127,0.0
7,0.0
16,-6.25
36,0.0
82,0.0
61,1.639344262295082
18,0.0
38,0.0
42,0.0
11,0.0
9,0.0
9,0.0
12,0.0
33,0.0
17,0.0
34,2.941176470588235
15,0.0
10,0.0
15,0.0
10,0.0
12,0.0
115,1.7391304347826086
15,-6.666666666666667
18,0.0
13,0.0
14,0.0
6,0.0
5,0.0
5,0.0
25,0.0
6,0.0
14,0.0
26,-3.8461538461538463
3,0.0
29,0.0
13,0.0
7,0.0
9,11.11111111111111
84,0.0
5,0.0
9,0.0
20,5.0
16,0.0
19,0.0
17,5.88235294117647
30,3.3333333333333335
28,0.0
50,4.0
40,0.0
22,0.0
38,0.0
25,0.0
52,0.0
18,0.0
3,0.0
6,0.0
25,0.0
7,0.0
10,0.0
23,0.0
20,0.0
62,0.0
93,0.0
48,0.0
10,0.0
14,0.0
4,0.0
96,-1.0416666666666665
16,0.0
3,0.0
12,0.0
5,0.0
38,0.0
14,0.0
7,0.0
37,2.7027027027027026
3,0.0
10,0.0
13,7.6923076923076925
6,0.0
10,0.0
14,0.0
25,0.0
30,0.0
18,0.0
133,0.0
7,0.0
11,0.0
17,0.0
20,5.0
38,2.631578947368421
22,4.545454545454546
14,0.0
17,0.0
29,0.0
20,0.0
57,0.0
18,0.0
11,0.0
8,0.0
24,0.0
12,0.0
289,0.34602076124567477
17,0.0
19,5.263157894736842
25,-4.0
19,0.0
8,0.0
25,-4.0
58,0.0
41,0.0
13,0.0
24,0.0
27,0.0
30,0.0
105,1.9047619047619049
31,0.0
42,0.0
38,0.0
22,0.0
27,0.0
18,0.0
19,0.0
5,0.0
12,0.0
4,0.0
29,0.0
10,0.0
13,-7.6923076923076925
65,1.5384615384615385
18,0.0
32,0.0
13,0.0
31,0.0
14,0.0
23,0.0
39,0.0
8,0.0
19,0.0
3,0.0
23,0.0
26,0.0
12,0.0
25,0.0
54,0.0
23,-4.3478260869565215
123,1.6260162601626018
27,0.0
25,4.0
23,0.0
21,0.0
56,0.0
11,0.0
25,4.0
12,0.0
20,0.0
20,0.0
64,1.5625
93,-1.0752688172043012
19,0.0
14,0.0
43,2.3255813953488373
18,0.0
41,0.0
58,0.0
30,0.0
23,0.0
23,0.0
93,0.0
33,0.0
30,3.3333333333333335
27,-3.7037037037037033
114,0.8771929824561403
28,0.0
26,0.0
14,0.0
25,0.0
12,0.0
21,0.0
7,0.0
50,0.0
66,0.0
20,0.0
40,0.0
23,4.3478260869565215
6,0.0
11,0.0
19,0.0
15,0.0
10,0.0
7,0.0
24,0.0
228,0.0
11,0.0
50,0.0
96,0.0
155,0.0
103,0.9708737864077669
31,6.451612903225806
37,0.0
32,0.0
11,0.0
10,0.0
56,1.7857142857142856
33,0.0
27,3.7037037037037033
41,0.0
17,0.0
17,0.0
69,0.0
46,2.1739130434782608
12,0.0
71,1.4084507042253522
69,0.0
8,0.0
17,5.88235294117647
12,0.0
19,0.0
21,0.0
35,0.0
10,0.0
7,0.0
9,0.0
4,0.0
7,0.0
23,0.0
14,7.142857142857142
22,4.545454545454546
24,-4.166666666666666
160,0.0
46,2.1739130434782608
24,8.333333333333332
31,0.0
59,0.0
10,0.0
48,-2.083333333333333
19,0.0
13,0.0
41,0.0
30,0.0
51,0.0
57,0.0
45,4.444444444444445
111,0.0
12,8.333333333333332
40,0.0
27,0.0
4,0.0
17,0.0
10,-10.0
65,-1.5384615384615385
11,0.0
26,0.0
33,6.0606060606060606
33,0.0
130,0.7692307692307693
4,0.0
27,3.7037037037037033
7,14.285714285714285
10,10.0
10,10.0
6,16.666666666666664
75,0.0
53,1.8867924528301887
18,5.555555555555555
60,0.0
29,0.0
7,0.0
29,0.0
50,-2.0
15,0.0
32,0.0
19,0.0
21,0.0
19,-5.263157894736842
27,0.0
47,0.0
103,1.9417475728155338
35,2.857142857142857
7,0.0
10,0.0
11,0.0
29,0.0
47,0.0
106,0.0
17,0.0
21,0.0
40,0.0
18,0.0
49,0.0
20,0.0
17,0.0
275,0.7272727272727273
29,0.0
5,20.0
45,2.2222222222222223
24,0.0
21,4.761904761904762
21,4.761904761904762
24,4.166666666666666
30,-3.3333333333333335
23,4.3478260869565215
36,0.0
143,0.0
146,0.684931506849315
91,0.0
9,0.0
98,0.0
70,-1.4285714285714286
96,-1.0416666666666665
239,-0.8368200836820083
43,0.0
9,0.0
80,2.5
43,0.0
5,0.0
8,0.0
12,8.333333333333332
3,0.0
4,0.0
22,0.0
26,0.0
22,0.0
22,0.0
11,9.090909090909092
25,0.0
59,0.0
18,0.0
29,0.0
15,0.0
29,0.0
12,0.0
6,0.0
49,2.0408163265306123
40,0.0
21,0.0
26,0.0
15,0.0
4,0.0
7,0.0
4,0.0
45,0.0
19,0.0
18,0.0
14,0.0
9,0.0
13,0.0
17,0.0
28,0.0
24,0.0
205,-0.4878048780487805
21,0.0
8,0.0
121,0.8264462809917356
33,-3.0303030303030303
17,0.0
19,5.263157894736842
17,0.0
33,3.0303030303030303
29,0.0
23,0.0
7,0.0
14,0.0
52,-1.9230769230769231
12,0.0
37,2.7027027027027026
35,0.0
25,0.0
17,0.0
19,0.0
6,0.0
82,0.0
15,0.0
25,-4.0
27,0.0
11,0.0
52,-1.9230769230769231
79,0.0
26,0.0
46,0.0
12,0.0
10,0.0
5,0.0
92,1.0869565217391304
57,1.7543859649122806
8,0.0
29,0.0
18,0.0
23,0.0
76,-1.3157894736842104
15,13.333333333333334
53,0.0
34,2.941176470588235
26,0.0
22,4.545454545454546
13,0.0
83,1.2048192771084338
26,0.0
12,0.0
3,0.0
3,0.0
121,0.0
19,0.0
44,0.0
4,0.0
14,0.0
11,9.090909090909092
50,0.0
21,0.0
27,0.0
14,0.0
61,1.639344262295082
21,0.0
28,3.571428571428571
62,-1.6129032258064515
14,0.0
17,0.0
22,0.0
12,0.0
18,0.0
6,0.0
18,0.0
14,0.0
226,-0.4424778761061947
182,0.0
13,0.0
42,0.0
299,-0.33444816053511706
10,0.0
24,0.0
7,0.0
131,1.5267175572519083
34,2.941176470588235
30,0.0
38,0.0
51,0.0
27,0.0
4,0.0
9,0.0
109,0.0
10,0.0
40,0.0
22,0.0
98,0.0
16,0.0
19,-5.263157894736842
4,0.0
5,0.0
83,-1.2048192771084338
49,-2.0408163265306123
13,15.384615384615385
13,0.0
18,0.0
16,0.0
15,0.0
15,0.0
8,0.0
75,-1.3333333333333335
9,11.11111111111111
84,2.380952380952381
31,3.225806451612903
19,5.263157894736842
20,5.0
19,5.263157894736842
48,2.083333333333333
27,3.7037037037037033
18,5.555555555555555
121,-0.8264462809917356
24,0.0
22,0.0
64,-1.5625
3,0.0
17,0.0
48,0.0
44,-2.272727272727273
16,0.0
55,1.8181818181818181
283,-0.7067137809187279
78,1.282051282051282
11,0.0
105,0.9523809523809524
16,0.0
30,0.0
104,-0.9615384615384616
59,1.694915254237288
74,1.3513513513513513
4,0.0
118,-1.694915254237288
31,0.0
16,0.0
18,0.0
3,0.0
46,4.3478260869565215
4,0.0
104,0.9615384615384616
61,0.0
7,0.0
24,8.333333333333332
83,1.2048192771084338
22,0.0
18,0.0
26,0.0
11,9.090909090909092
9,0.0
11,0.0
15,0.0
14,0.0
15,0.0
9,0.0
16,0.0
83,-1.2048192771084338
27,0.0
101,0.0
27,0.0
7,0.0
181,-2.209944751381215
18,0.0
12,-8.333333333333332
22,0.0
92,0.0
34,0.0
22,0.0
23,0.0
32,0.0
29,0.0
49,0.0
127,-0.7874015748031495
22,0.0
34,0.0
71,1.4084507042253522
8,0.0
18,0.0
11,0.0
13,0.0
15,0.0
155,-0.6451612903225806
8,0.0
18,0.0
19,0.0
75,0.0
3,0.0
43,0.0
137,0.0
41,0.0
33,-3.0303030303030303
21,0.0
7,0.0
257,0.0
4,0.0
12,8.333333333333332
6,0.0
9,11.11111111111111
26,3.8461538461538463
19,0.0
23,0.0
9,0.0
51,-1.9607843137254901
39,-2.564102564102564
18,0.0
49,0.0
7,0.0
13,7.6923076923076925
21,0.0
53,1.8867924528301887
12,0.0
3,0.0
96,0.0
16,6.25
16,6.25
31,6.451612903225806
8,12.5
93,1.0752688172043012
12,8.333333333333332
45,2.2222222222222223
11,9.090909090909092
13,0.0
29,0.0
35,0.0
29,0.0
15,-6.666666666666667
19,0.0
38,0.0
78,0.0
36,0.0
16,0.0
55,1.8181818181818181
17,0.0
28,0.0
55,-1.8181818181818181
10,0.0
17,-5.88235294117647
50,0.0
19,5.263157894736842
19,0.0
39,0.0
29,0.0
50,2.0
13,0.0
93,0.0
48,0.0
39,0.0
22,0.0
171,0.0
56,-1.7857142857142856
31,0.0
98,1.0204081632653061
4,0.0
26,0.0
162,0.0
12,-8.333333333333332
55,1.8181818181818181
16,6.25
94,-1.0638297872340425
72,0.0
42,0.0
87,1.1494252873563218
15,0.0
53,0.0
18,0.0
15,0.0
24,0.0
27,0.0
47,0.0
37,-2.7027027027027026
16,0.0
12,0.0
14,0.0
33,3.0303030303030303
12,0.0
40,0.0
117,1.7094017094017095
54,1.8518518518518516
29,0.0
41,0.0
38,2.631578947368421
13,0.0
15,0.0
9,0.0
31,-3.225806451612903
60,1.6666666666666667
42,2.380952380952381
23,0.0
6,0.0
15,6.666666666666667
107,-0.9345794392523363
162,0.6172839506172839
35,2.857142857142857
31,0.0
30,-3.3333333333333335
23,0.0
101,0.0
23,-4.3478260869565215
65,1.5384615384615385
60,1.6666666666666667
47,0.0
78,-2.564102564102564
70,0.0
51,0.0
3,0.0
47,0.0
46,0.0
25,0.0
85,0.0
30,0.0
15,0.0
29,0.0
134,1.4925373134328357
24,4.166666666666666
9,0.0
24,0.0
26,-3.8461538461538463
21,0.0
33,0.0
40,0.0
10,0.0
13,0.0
8,0.0
20,0.0
19,0.0
11,0.0
36,0.0
33,0.0
6,0.0
13,0.0
20,0.0
26,0.0
13,0.0
12,0.0
7,0.0
6,0.0
5,0.0
38,0.0
30,0.0
58,0.0
26,0.0
21,0.0
27,0.0
10,0.0
42,7.142857142857142
26,-3.8461538461538463
8,0.0
13,0.0
49,0.0
93,1.0752688172043012
21,0.0
8,12.5
19,0.0
43,0.0
24,0.0
11,0.0
15,0.0
16,0.0
13,0.0
11,-9.090909090909092
24,4.166666666666666
19,5.263157894736842
4,0.0
29,0.0
59,0.0
38,0.0
73,0.0
8,12.5
17,0.0
20,-5.0
47,0.0
17,0.0
33,3.0303030303030303
6,0.0
22,0.0
12,0.0
41,0.0
12,0.0
86,1.1627906976744187
15,0.0
3,0.0
41,0.0
3,0.0
6,0.0
30,0.0
8,0.0
9,0.0
28,0.0
59,1.694915254237288
33,0.0
11,0.0
79,1.2658227848101267
25,4.0
5,0.0
21,0.0
10,0.0
8,0.0
21,0.0
82,-2.4390243902439024
57,0.0
6,0.0
4,0.0
26,-3.8461538461538463
11,0.0
12,0.0
5,0.0
6,0.0
27,0.0
20,0.0
13,0.0
6,0.0
4,0.0
12,0.0
34,-2.941176470588235
17,0.0
11,0.0
55,-1.8181818181818181
13,0.0
19,0.0
62,1.6129032258064515
44,0.0
18,0.0
9,0.0
4,0.0
9,0.0
5,0.0
3,0.0
121,0.8264462809917356
4,0.0
24,0.0
30,0.0
7,0.0
6,0.0
7,0.0
9,0.0
4,0.0
45,2.2222222222222223
9,0.0
49,0.0
8,0.0
28,0.0
9,0.0
13,-7.6923076923076925
9,0.0
17,0.0
19,0.0
9,0.0
54,0.0
36,-2.7777777777777777
129,-0.7751937984496124
5,0.0
10,0.0
6,0.0
27,7.4074074074074066
3,0.0
7,0.0
33,0.0
10,0.0
9,0.0
12,0.0
34,0.0
8,0.0
18,0.0
26,0.0
34,0.0
74,0.0
20,0.0
41,0.0
59,0.0
18,5.555555555555555
15,0.0
24,0.0
95,1.0526315789473684
44,2.272727272727273
14,0.0
67,-1.4925373134328357
7,0.0
19,0.0
5,0.0
30,0.0
50,4.0
18,0.0
20,0.0
20,5.0
12,0.0
47,-2.127659574468085
37,0.0
21,0.0
9,0.0
33,0.0
35,0.0
38,0.0
11,0.0
32,3.125
37,0.0
13,7.6923076923076925
30,0.0
45,2.2222222222222223
16,0.0
80,1.25
15,0.0
15,0.0
21,0.0
18,0.0
17,0.0
19,0.0
51,-1.9607843137254901
9,0.0
13,-7.6923076923076925
23,0.0
85,2.3529411764705883
41,2.4390243902439024
13,0.0
26,0.0
7,0.0
7,0.0
47,0.0
8,-12.5
23,0.0
12,0.0
87,-1.1494252873563218
43,0.0
23,-4.3478260869565215
23,-4.3478260869565215
22,0.0
30,-3.3333333333333335
15,0.0
5,0.0
24,0.0
15,0.0
17,-5.88235294117647
14,0.0
19,0.0
56,0.0
33,0.0
20,-5.0
49,0.0
17,-5.88235294117647
90,1.1111111111111112
16,0.0
7,0.0
34,0.0
13,0.0
39,-5.128205128205128
14,0.0
66,1.5151515151515151
5,0.0
8,0.0
41,2.4390243902439024
29,0.0
16,0.0
31,0.0
45,2.2222222222222223
20,0.0
3,0.0
39,2.564102564102564
14,0.0
37,2.7027027027027026
37,0.0
7,0.0
77,0.0
15,6.666666666666667
19,0.0
68,0.0
78,0.0
4,0.0
36,0.0
8,0.0
23,0.0
14,0.0
63,0.0
18,0.0
39,0.0
23,0.0
5,0.0
52,1.9230769230769231
3,0.0
8,0.0
39,2.564102564102564
11,0.0
35,-2.857142857142857
56,1.7857142857142856
23,0.0
3,0.0
22,0.0
120,0.8333333333333334
73,-1.36986301369863
42,-4.761904761904762
28,0.0
7,0.0
13,0.0
18,0.0
24,4.166666666666666
38,0.0
20,5.0
26,0.0
66,0.0
36,0.0
35,0.0
21,0.0
22,0.0
7,0.0
29,0.0
8,0.0
23,0.0
13,0.0
9,0.0
38,-2.631578947368421
73,-1.36986301369863
5,20.0
100,-1.0
25,0.0
5,20.0
10,20.0
32,3.125
23,0.0
75,0.0
13,0.0
79,-2.5316455696202533
13,0.0
19,0.0
61,1.639344262295082
12,0.0
12,0.0
13,0.0
15,0.0
6,0.0
8,-12.5
40,0.0
8,0.0
13,0.0
23,0.0
18,0.0
13,0.0
17,0.0
17,0.0
19,0.0
10,0.0
132,0.7575757575757576
33,0.0
22,4.545454545454546
26,0.0
15,0.0
39,2.564102564102564
10,10.0
104,-1.9230769230769231
222,0.0
25,0.0
31,3.225806451612903
7,0.0
19,0.0
15,6.666666666666667
19,5.263157894736842
10,0.0
16,0.0
9,11.11111111111111
6,0.0
6,0.0
5,0.0
14,0.0
35,2.857142857142857
8,0.0
39,2.564102564102564
21,0.0
53,0.0
114,0.8771929824561403
22,0.0
15,0.0
62,0.0
21,0.0
21,0.0
17,-5.88235294117647
20,0.0
22,0.0
12,0.0
14,7.142857142857142
20,0.0
8,0.0
55,0.0
23,0.0
29,0.0
7,0.0
47,0.0
34,2.941176470588235
211,0.0
10,0.0
15,-6.666666666666667
32,3.125
24,0.0
31,0.0
13,0.0
22,0.0
23,0.0
37,0.0
13,0.0
28,0.0
20,0.0
13,0.0
23,0.0
24,0.0
13,0.0
12,-8.333333333333332
5,0.0
24,0.0
36,2.7777777777777777
44,0.0
18,0.0
29,0.0
67,0.0
20,0.0
22,0.0
9,11.11111111111111
8,0.0
4,0.0
14,-7.142857142857142
14,0.0
11,0.0
18,5.555555555555555
23,-4.3478260869565215
114,0.8771929824561403
48,0.0
6,0.0
25,0.0
30,3.3333333333333335
81,1.2345679012345678
8,0.0
35,0.0
30,0.0
16,0.0
263,0.38022813688212925
34,-2.941176470588235
4,0.0
19,0.0
35,0.0
59,-1.694915254237288
17,5.88235294117647
26,-3.8461538461538463
7,14.285714285714285
28,0.0
18,0.0
13,7.6923076923076925
22,0.0
66,0.0
18,5.555555555555555
158,0.0
11,0.0
25,4.0
19,5.263157894736842
4,0.0
11,0.0
15,0.0
25,0.0
80,0.0
3,0.0
28,-3.571428571428571
3,0.0
8,0.0
38,0.0
9,0.0
20,0.0
238,0.42016806722689076
170,-0.5882352941176471
43,0.0
14,0.0
11,9.090909090909092
75,0.0
65,0.0
90,-1.1111111111111112
13,0.0
69,1.4492753623188406
27,0.0
7,0.0
6,16.666666666666664
5,0.0
96,0.0
70,0.0
26,0.0
3,0.0
15,0.0
27,-3.7037037037037033
8,0.0
19,0.0
72,0.0
69,0.0
51,0.0
11,0.0
80,0.0
31,3.225806451612903
64,0.0
71,0.0
82,0.0
32,0.0
75,1.3333333333333335
39,2.564102564102564
54,0.0
10,0.0
20,0.0
7,0.0
46,0.0
6,0.0
18,0.0
33,3.0303030303030303
39,0.0
3,0.0
23,0.0
20,0.0
22,0.0
28,0.0
50,-2.0
142,-2.112676056338028
29,0.0
38,-2.631578947368421
144,-0.6944444444444444
11,0.0
58,0.0
69,0.0
45,0.0
23,0.0
11,0.0
11,0.0
54,-1.8518518518518516
26,0.0
29,0.0
31,0.0
79,0.0
3,0.0
11,0.0
31,0.0
18,0.0
4,0.0
28,-3.571428571428571
6,0.0
30,0.0
12,0.0
17,-5.88235294117647
25,-4.0
18,0.0
30,-3.3333333333333335
12,0.0
15,0.0
16,0.0
28,0.0
23,0.0
53,0.0
55,1.8181818181818181
19,0.0
24,0.0
11,9.090909090909092
39,2.564102564102564
24,4.166666666666666
7,0.0
107,0.0
34,-2.941176470588235
9,0.0
16,0.0
106,0.0
20,0.0
9,0.0
10,10.0
36,-2.7777777777777777
6,0.0
14,-7.142857142857142
14,0.0
19,5.263157894736842
14,0.0
81,2.4691358024691357
59,-1.694915254237288
12,8.333333333333332
15,6.666666666666667
6,0.0
11,0.0
26,0.0
6,0.0
36,0.0
50,2.0
39,0.0
14,0.0
3,0.0
105,0.0
33,0.0
58,-1.7241379310344827
21,4.761904761904762
19,-5.263157894736842
33,0.0
34,0.0
15,0.0
22,0.0
64,0.0
27,3.7037037037037033
21,-4.761904761904762
54,-1.8518518518518516
15,0.0
52,0.0
46,0.0
47,0.0
5,0.0
20,0.0
10,-10.0
23,0.0
14,7.142857142857142
33,0.0
64,1.5625
22,0.0
60,1.6666666666666667
25,0.0
8,0.0
29,0.0
19,0.0
25,0.0
34,-2.941176470588235
6,0.0
30,0.0
22,0.0
7,0.0
17,0.0
14,0.0
9,0.0
12,0.0
11,0.0
8,0.0
4,0.0
21,4.761904761904762
15,0.0
7,0.0
14,0.0
81,1.2345679012345678
28,0.0
33,-3.0303030303030303
38,0.0
4,0.0
23,0.0
23,-4.3478260869565215
5,0.0
9,0.0
32,0.0
12,0.0
62,0.0
50,2.0
54,0.0
5,0.0
35,0.0
20,0.0
22,4.545454545454546
3,0.0
38,0.0
24,0.0
16,6.25
13,7.6923076923076925
125,0.8
16,6.25
16,6.25
22,4.545454545454546
15,6.666666666666667
5,0.0
10,0.0
9,0.0
11,9.090909090909092
25,0.0
46,0.0
20,0.0
10,0.0
56,1.7857142857142856
18,0.0
20,0.0
68,0.0
41,0.0
17,5.88235294117647
12,0.0
3,0.0
10,0.0
40,0.0
31,0.0
58,0.0
60,0.0
26,0.0
22,0.0
7,0.0
11,0.0
31,0.0
9,0.0
43,0.0
62,0.0
8,12.5
24,4.166666666666666
17,0.0
18,-5.555555555555555
8,0.0
7,0.0
16,0.0
16,0.0
15,0.0
77,0.0
188,1.0638297872340425
17,0.0
42,0.0
52,-1.9230769230769231
16,-6.25
46,0.0
138,0.7246376811594203
23,4.3478260869565215
21,0.0
32,0.0
15,6.666666666666667
26,0.0
23,0.0
34,0.0
18,0.0
15,0.0
53,0.0
29,0.0
40,-2.5
29,3.4482758620689653
53,1.8867924528301887
72,0.0
3,0.0
10,10.0
63,-1.5873015873015872
9,11.11111111111111
35,0.0
41,-2.4390243902439024
89,-1.1235955056179776
28,3.571428571428571
38,2.631578947368421
19,0.0
20,5.0
101,0.0
30,3.3333333333333335
81,-1.2345679012345678
16,0.0
36,0.0
11,9.090909090909092
7,28.57142857142857
27,3.7037037037037033
3,33.33333333333333
4,0.0
4,0.0
9,0.0
16,0.0
16,0.0
11,0.0
24,0.0
36,0.0
8,-12.5
16,0.0
21,0.0
30,0.0
8,0.0
16,0.0
51,0.0
17,0.0
5,20.0
14,0.0
11,0.0
10,0.0
46,0.0
13,0.0
26,0.0
17,0.0
39,-2.564102564102564
70,0.0
24,0.0
41,2.4390243902439024
19,0.0
24,0.0
30,0.0
9,0.0
37,-2.7027027027027026
58,0.0
54,0.0
53,1.8867924528301887
17,0.0
13,0.0
7,0.0
42,2.380952380952381
22,0.0
95,1.0526315789473684
76,0.0
14,0.0
14,7.142857142857142
24,0.0
21,0.0
29,0.0
11,0.0
20,0.0
30,0.0
7,0.0
113,0.0
9,0.0
31,0.0
12,0.0
108,0.0
21,0.0
7,0.0
42,0.0
44,2.272727272727273
12,0.0
19,0.0
95,0.0
23,4.3478260869565215
9,0.0
6,0.0
7,0.0
9,0.0
23,0.0
42,0.0
11,0.0
128,0.78125
107,-0.9345794392523363
36,-2.7777777777777777
8,0.0
85,1.1764705882352942
10,0.0
27,0.0
15,0.0
110,0.0
9,0.0
12,0.0
33,0.0
24,0.0
3,0.0
16,0.0
28,0.0
93,0.0
67,0.0
6,0.0
8,0.0
16,0.0
12,0.0
80,1.25
72,1.3888888888888888
14,-7.142857142857142
13,0.0
14,0.0
9,0.0
13,0.0
19,0.0
121,0.0
97,0.0
6,0.0
16,0.0
61,0.0
8,0.0
3,0.0
10,0.0
15,0.0
28,0.0
12,0.0
292,0.0
39,0.0
16,0.0
15,13.333333333333334
4,0.0
39,2.564102564102564
66,-1.5151515151515151
27,0.0
34,-2.941176470588235
11,0.0
3,66.66666666666666
16,6.25
15,6.666666666666667
11,18.181818181818183
24,8.333333333333332
48,2.083333333333333
4,25.0
4,25.0
38,2.631578947368421
11,0.0
36,0.0
21,4.761904761904762
46,0.0
107,0.0
4,50.0
18,5.555555555555555
71,1.4084507042253522
106,0.0
21,0.0
11,0.0
59,1.694915254237288
42,0.0
12,0.0
28,3.571428571428571
13,0.0
8,0.0
62,0.0
48,0.0
33,-6.0606060606060606
69,-1.4492753623188406
46,2.1739130434782608
26,0.0
56,0.0
26,0.0
44,0.0
39,-2.564102564102564
21,0.0
27,0.0
17,0.0
17,0.0
10,0.0
48,0.0
59,1.694915254237288
5,0.0
72,0.0
41,2.4390243902439024
68,0.0
76,0.0
35,0.0
75,0.0
39,0.0
12,8.333333333333332
16,0.0
14,0.0
7,14.285714285714285
10,0.0
6,0.0
9,0.0
33,0.0
51,1.9607843137254901
15,0.0
20,0.0
11,0.0
9,0.0
18,0.0
45,2.2222222222222223
7,0.0
15,0.0
15,-6.666666666666667
10,0.0
20,0.0
30,0.0
15,6.666666666666667
21,0.0
15,0.0
6,0.0
6,0.0
12,0.0
11,0.0
15,0.0
14,0.0
50,0.0
78,0.0
11,0.0
22,4.545454545454546
38,-2.631578947368421
10,10.0
11,0.0
50,2.0
100,0.0
67,0.0
30,-3.3333333333333335
195,-0.5128205128205128
15,0.0
17,0.0
22,0.0
15,0.0
3,0.0
86,-1.1627906976744187
12,0.0
21,0.0
51,-1.9607843137254901
10,0.0
27,0.0
4,0.0
21,0.0
6,0.0
6,0.0
298,1.006711409395973
4,0.0
9,0.0
14,0.0
17,0.0
39,0.0
149,1.342281879194631
13,0.0
18,0.0
17,0.0
24,0.0
55,0.0
59,0.0
66,1.5151515151515151
47,0.0
19,0.0
16,0.0
13,0.0
72,-1.3888888888888888
134,-0.7462686567164178
3,0.0
35,2.857142857142857
11,0.0
11,9.090909090909092
16,0.0
15,6.666666666666667
27,3.7037037037037033
5,0.0
75,1.3333333333333335
19,0.0
118,-1.694915254237288
6,0.0
34,-2.941176470588235
30,0.0
51,1.9607843137254901
164,0.0
111,0.0
39,0.0
65,0.0
41,0.0
57,-1.7543859649122806
7,0.0
22,4.545454545454546
41,4.878048780487805
22,0.0
45,0.0
10,10.0
51,1.9607843137254901
19,0.0
22,0.0
17,0.0
52,1.9230769230769231
253,-0.3952569169960474
75,4.0
6,0.0
37,2.7027027027027026
14,0.0
108,0.0
77,1.2987012987012987
35,-2.857142857142857
12,0.0
18,0.0
19,5.263157894736842
23,4.3478260869565215
58,1.7241379310344827
14,0.0
14,0.0
93,0.0
31,3.225806451612903
22,0.0
154,0.0
40,-2.5
85,0.0
71,-1.4084507042253522
54,0.0
25,0.0
66,-1.5151515151515151
30,0.0
25,4.0
174,0.0
182,1.098901098901099
34,0.0
25,0.0
239,0.41841004184100417
20,0.0
37,0.0
30,0.0
23,-4.3478260869565215
117,0.0
296,0.0
42,0.0
16,0.0
45,0.0
33,0.0
12,0.0
18,0.0
17,0.0
33,0.0
9,0.0
112,0.0
45,-4.444444444444445
37,-2.7027027027027026
48,2.083333333333333
35,-2.857142857142857
4,0.0
17,0.0
49,2.0408163265306123
17,5.88235294117647
35,0.0
4,0.0
37,0.0
10,0.0
17,-5.88235294117647
5,0.0
14,0.0
52,0.0
22,0.0
6,0.0
26,3.8461538461538463
11,0.0
10,0.0
7,0.0
20,0.0
13,0.0
59,1.694915254237288
24,0.0
11,0.0
56,1.7857142857142856
7,0.0
8,0.0
22,0.0
10,0.0
11,-9.090909090909092
20,0.0
6,0.0
14,0.0
10,0.0
23,4.3478260869565215
14,0.0
28,0.0
17,0.0
25,0.0
15,0.0
13,7.6923076923076925
15,0.0
107,0.0
3,0.0
82,0.0
32,-3.125
25,0.0
58,-1.7241379310344827
9,11.11111111111111
8,12.5
21,0.0
17,0.0
25,0.0
14,0.0
28,3.571428571428571
79,-1.2658227848101267
20,0.0
8,0.0
16,0.0
18,0.0
20,0.0
6,0.0
6,0.0
11,0.0
12,-8.333333333333332
31,0.0
10,0.0
24,0.0
14,0.0
21,0.0
37,-2.7027027027027026
23,0.0
20,0.0
10,10.0
20,5.0
10,10.0
3,0.0
81,0.0
34,0.0
12,0.0
39,0.0
58,0.0
112,-0.8928571428571428
63,0.0
5,0.0
14,0.0
24,0.0
18,5.555555555555555
10,0.0
34,0.0
52,0.0
86,0.0
46,0.0
46,2.1739130434782608
43,2.3255813953488373
97,1.0309278350515463
37,0.0
30,3.3333333333333335
12,0.0
22,0.0
17,0.0
9,0.0
11,9.090909090909092
10,0.0
9,0.0
14,0.0
4,0.0
5,0.0
15,0.0
14,0.0
7,0.0
10,0.0
8,0.0
15,0.0
3,0.0
9,0.0
22,0.0
7,0.0
22,4.545454545454546
22,0.0
7,0.0
29,0.0
28,-3.571428571428571
16,0.0
25,0.0
72,1.3888888888888888
10,0.0
4,0.0
8,0.0
101,0.9900990099009901
10,0.0
3,0.0
10,0.0
9,0.0
6,0.0
45,0.0
17,0.0
13,0.0
13,0.0
9,0.0
5,0.0
5,0.0
47,-2.127659574468085
35,0.0
6,0.0
39,2.564102564102564
26,0.0
21,-4.761904761904762
91,0.0
25,-4.0
71,0.0
12,0.0
15,0.0
16,0.0
7,14.285714285714285
6,16.666666666666664
25,0.0
18,0.0
14,0.0
161,0.6211180124223602
25,0.0
4,0.0
11,0.0
126,0.0
15,0.0
8,0.0
26,0.0
3,0.0
11,0.0
12,0.0
